date,event,village,fisher_code,tui_number,taxonomic_code,length_cm,family,genus,species
9/13/20,HAAPITI_104,Atiha,HA006,3,Siganus spinus,22.27,Siganidae,Siganus,Siganus spinus
6/21/20,HAAPITI_13,Varari,HV005,2,Siganus spinus,20.7,Siganidae,Siganus,Siganus spinus
7/12/20,HAAPITI_23,Atiha,HA010,3,Siganus spinus,20.47,Siganidae,Siganus,Siganus spinus
7/12/20,HAAPITI_23,Atiha,HA010,3,Siganus spinus,19.17,Siganidae,Siganus,Siganus spinus
7/12/20,HAAPITI_23,Atiha,HA010,3,Siganus spinus,18.25,Siganidae,Siganus,Siganus spinus
7/12/20,HAAPITI_23,Atiha,HA010,3,Siganus spinus,19.29,Siganidae,Siganus,Siganus spinus
7/12/20,HAAPITI_23,Atiha,HA010,3,Siganus spinus,22.92,Siganidae,Siganus,Siganus spinus
7/12/20,HAAPITI_23,Atiha,HA010,3,Siganus spinus,21.79,Siganidae,Siganus,Siganus spinus
7/12/20,HAAPITI_23,Atiha,HA010,3,Siganus spinus,19.71,Siganidae,Siganus,Siganus spinus
7/12/20,HAAPITI_23,Atiha,HA010,3,Siganus spinus,20.7,Siganidae,Siganus,Siganus spinus
7/12/20,HAAPITI_23,Atiha,HA010,3,Siganus spinus,23.36,Siganidae,Siganus,Siganus spinus
7/12/20,HAAPITI_23,Atiha,HA010,3,Siganus spinus,23.62,Siganidae,Siganus,Siganus spinus
7/12/20,HAAPITI_23,Atiha,HA010,3,Siganus spinus,23.43,Siganidae,Siganus,Siganus spinus
7/12/20,HAAPITI_23,Atiha,HA010,7,Siganus spinus,20.66,Siganidae,Siganus,Siganus spinus
7/12/20,HAAPITI_24,Atiha,HA006,3,Siganus spinus,16.55,Siganidae,Siganus,Siganus spinus
7/12/20,HAAPITI_24,Atiha,HA006,3,Siganus spinus,14.94,Siganidae,Siganus,Siganus spinus
7/12/20,HAAPITI_24,Atiha,HA006,3,Siganus spinus,20,Siganidae,Siganus,Siganus spinus
7/12/20,HAAPITI_24,Atiha,HA006,3,Siganus spinus,21.36,Siganidae,Siganus,Siganus spinus
7/12/20,HAAPITI_24,Atiha,HA006,3,Siganus spinus,20.8,Siganidae,Siganus,Siganus spinus
7/12/20,HAAPITI_24,Atiha,HA006,3,Siganus spinus,15.97,Siganidae,Siganus,Siganus spinus
7/12/20,HAAPITI_24,Atiha,HA006,3,Siganus spinus,16.9,Siganidae,Siganus,Siganus spinus
7/12/20,HAAPITI_24,Atiha,HA006,3,Siganus spinus,19.21,Siganidae,Siganus,Siganus spinus
7/12/20,HAAPITI_24,Atiha,HA006,3,Siganus spinus,18.72,Siganidae,Siganus,Siganus spinus
7/12/20,HAAPITI_24,Atiha,HA006,3,Siganus spinus,17.48,Siganidae,Siganus,Siganus spinus
7/26/20,HAAPITI_32,Maatea,AM037,1,Siganus spinus,28.33,Siganidae,Siganus,Siganus spinus
7/26/20,HAAPITI_33,Atiha,HA010,2,Siganus spinus,21.4,Siganidae,Siganus,Siganus spinus
7/26/20,HAAPITI_33,Atiha,HA010,2,Siganus spinus,18.03,Siganidae,Siganus,Siganus spinus
7/26/20,HAAPITI_33,Atiha,HA010,2,Siganus spinus,19.68,Siganidae,Siganus,Siganus spinus
7/26/20,HAAPITI_33,Atiha,HA010,2,Siganus spinus,20.86,Siganidae,Siganus,Siganus spinus
7/26/20,HAAPITI_33,Atiha,HA010,2,Siganus spinus,20.14,Siganidae,Siganus,Siganus spinus
7/26/20,HAAPITI_33,Atiha,HA010,3,Siganus spinus,21.32,Siganidae,Siganus,Siganus spinus
7/26/20,HAAPITI_33,Atiha,HA010,3,Siganus spinus,19.65,Siganidae,Siganus,Siganus spinus
7/26/20,HAAPITI_33,Atiha,HA010,3,Siganus spinus,24.22,Siganidae,Siganus,Siganus spinus
7/26/20,HAAPITI_33,Atiha,HA010,3,Siganus spinus,17.71,Siganidae,Siganus,Siganus spinus
7/26/20,HAAPITI_33,Atiha,HA010,3,Siganus spinus,20.06,Siganidae,Siganus,Siganus spinus
7/26/20,HAAPITI_33,Atiha,HA010,3,Siganus spinus,22.56,Siganidae,Siganus,Siganus spinus
7/26/20,HAAPITI_33,Atiha,HA010,3,Siganus spinus,16.65,Siganidae,Siganus,Siganus spinus
7/26/20,HAAPITI_33,Atiha,HA010,3,Siganus spinus,25.68,Siganidae,Siganus,Siganus spinus
7/26/20,HAAPITI_33,Atiha,HA010,3,Siganus spinus,20.98,Siganidae,Siganus,Siganus spinus
7/26/20,HAAPITI_33,Atiha,HA010,3,Siganus spinus,14.43,Siganidae,Siganus,Siganus spinus
7/26/20,HAAPITI_33,Atiha,HA010,3,Siganus spinus,16.19,Siganidae,Siganus,Siganus spinus
7/26/20,HAAPITI_33,Atiha,HA010,3,Siganus spinus,17.8,Siganidae,Siganus,Siganus spinus
7/26/20,HAAPITI_33,Atiha,HA010,3,Siganus spinus,19.11,Siganidae,Siganus,Siganus spinus
6/14/20,HAAPITI_4,Maatea,AM036,3,Siganus spinus,18.03,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,1,Siganus spinus,20.51,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,1,Siganus spinus,18.52,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,1,Siganus spinus,20.97,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,1,Siganus spinus,16.93,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,1,Siganus spinus,20.93,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,2,Siganus spinus,21.86,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,2,Siganus spinus,16.78,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,1,Siganus spinus,21.67,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,3,Siganus spinus,21.91,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,1,Siganus spinus,13.52,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,3,Siganus spinus,19,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,3,Siganus spinus,19.21,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,3,Siganus spinus,21.06,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,3,Siganus spinus,22.66,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,3,Siganus spinus,21.05,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,3,Siganus spinus,18.83,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,3,Siganus spinus,21.75,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,3,Siganus spinus,20.02,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,3,Siganus spinus,21.12,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,3,Siganus spinus,21.45,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,1,Siganus spinus,14.66,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,3,Siganus spinus,22.6,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,3,Siganus spinus,21.83,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,4,Siganus spinus,16.54,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,4,Siganus spinus,19.04,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,4,Siganus spinus,21.89,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,4,Siganus spinus,18.28,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,4,Siganus spinus,17.73,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,4,Siganus spinus,20.82,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,4,Siganus spinus,18.62,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,1,Siganus spinus,16.95,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,4,Siganus spinus,17.52,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,4,Siganus spinus,20.8,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,4,Siganus spinus,22.85,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,5,Siganus spinus,19.76,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,5,Siganus spinus,19.55,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,1,Siganus spinus,18.37,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,5,Siganus spinus,17.74,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,5,Siganus spinus,20.14,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,5,Siganus spinus,19.11,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,5,Siganus spinus,19.3,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,5,Siganus spinus,19.63,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,5,Siganus spinus,18.3,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,5,Siganus spinus,18.62,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,1,Siganus spinus,23.03,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,1,Siganus spinus,18.05,Siganidae,Siganus,Siganus spinus
8/9/20,HAAPITI_67,Atiha,HA010,1,Siganus spinus,19.65,Siganidae,Siganus,Siganus spinus
8/23/20,HAAPITI_98,Varari,HV002,2,Siganus spinus,23.73,Siganidae,Siganus,Siganus spinus
8/23/20,HAAPITI_98,Varari,HV002,2,Siganus spinus,22.09,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_18,Patae,AP008,6,Siganus spinus,18.41,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_18,Patae,AP008,6,Siganus spinus,19.41,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_18,Patae,AP008,6,Siganus spinus,19.64,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_18,Patae,AP008,6,Siganus spinus,20.16,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_18,Patae,AP008,6,Siganus spinus,19.46,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_18,Patae,AP008,6,Siganus spinus,18.14,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_18,Patae,AP008,6,Siganus spinus,16.55,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_18,Patae,AP008,6,Siganus spinus,20.49,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_20,Patae,AP005,3,Siganus spinus,16.44,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_20,Patae,AP005,3,Siganus spinus,18.17,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_20,Patae,AP005,3,Siganus spinus,17.85,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_20,Patae,AP005,3,Siganus spinus,19.12,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_20,Patae,AP005,3,Siganus spinus,16.52,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_20,Patae,AP005,3,Siganus spinus,18.82,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_20,Patae,AP005,3,Siganus spinus,20.3,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_20,Patae,AP005,3,Siganus spinus,22.61,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_20,Patae,AP005,3,Siganus spinus,19.59,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_20,Patae,AP005,3,Siganus spinus,20.79,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_20,Patae,AP005,3,Siganus spinus,19.4,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_20,Patae,AP005,3,Siganus spinus,16.38,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_20,Patae,AP005,3,Siganus spinus,18.14,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_20,Patae,AP005,3,Siganus spinus,20.05,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_20,Patae,AP005,3,Siganus spinus,15.59,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_20,Patae,AP005,3,Siganus spinus,16.12,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_20,Patae,AP005,3,Siganus spinus,17.64,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_20,Patae,AP005,4,Siganus spinus,18.4,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_20,Patae,AP005,4,Siganus spinus,19.15,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_20,Patae,AP005,4,Siganus spinus,18.14,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_20,Patae,AP005,4,Siganus spinus,19.28,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_20,Patae,AP005,4,Siganus spinus,19.32,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_20,Patae,AP005,4,Siganus spinus,18.17,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_20,Patae,AP005,4,Siganus spinus,18.75,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_20,Patae,AP005,4,Siganus spinus,20.16,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_20,Patae,AP005,4,Siganus spinus,20.92,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_20,Patae,AP005,4,Siganus spinus,21.16,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_20,Patae,AP005,4,Siganus spinus,16.46,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_20,Patae,AP005,4,Siganus spinus,16.81,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_20,Patae,AP005,4,Siganus spinus,15.24,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_20,Patae,AP005,4,Siganus spinus,21.06,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_20,Patae,AP005,4,Siganus spinus,20.51,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_23,Vaiare,TT001,8,Siganus spinus,15.93,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_23,Vaiare,TT001,8,Siganus spinus,16.98,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_23,Vaiare,TT001,1,Siganus spinus,18.41,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_23,Vaiare,TT001,1,Siganus spinus,20.04,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_23,Vaiare,TT001,1,Siganus spinus,17.58,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_25,Maharepa,PM003,1,Siganus spinus,19.35,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_25,Maharepa,PM003,1,Siganus spinus,21.44,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_25,Maharepa,PM003,1,Siganus spinus,19.63,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_25,Maharepa,PM003,1,Siganus spinus,21.55,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_25,Maharepa,PM003,1,Siganus spinus,16.48,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_25,Maharepa,PM003,1,Siganus spinus,19.29,Siganidae,Siganus,Siganus spinus
5/17/20,ISLAND_25,Maharepa,PM003,1,Siganus spinus,21.23,Siganidae,Siganus,Siganus spinus
5/24/20,ISLAND_29,Haumi,AH005,3,Siganus spinus,15.9,Siganidae,Siganus,Siganus spinus
5/24/20,ISLAND_29,Haumi,AH005,3,Siganus spinus,14.9,Siganidae,Siganus,Siganus spinus
5/24/20,ISLAND_29,Haumi,AH005,3,Siganus spinus,22.21,Siganidae,Siganus,Siganus spinus
5/24/20,ISLAND_29,Haumi,AH005,3,Siganus spinus,19.12,Siganidae,Siganus,Siganus spinus
5/24/20,ISLAND_29,Haumi,AH005,3,Siganus spinus,16.01,Siganidae,Siganus,Siganus spinus
5/24/20,ISLAND_29,Haumi,AH005,3,Siganus spinus,20.72,Siganidae,Siganus,Siganus spinus
5/24/20,ISLAND_29,Haumi,AH005,3,Siganus spinus,15.46,Siganidae,Siganus,Siganus spinus
5/24/20,ISLAND_29,Haumi,AH005,3,Siganus spinus,22.13,Siganidae,Siganus,Siganus spinus
5/24/20,ISLAND_29,Haumi,AH005,3,Siganus spinus,20.36,Siganidae,Siganus,Siganus spinus
5/24/20,ISLAND_29,Haumi,AH005,3,Siganus spinus,20.08,Siganidae,Siganus,Siganus spinus
5/24/20,ISLAND_29,Haumi,AH005,3,Siganus spinus,14.68,Siganidae,Siganus,Siganus spinus
5/24/20,ISLAND_29,Haumi,AH005,3,Siganus spinus,19.8,Siganidae,Siganus,Siganus spinus
5/24/20,ISLAND_29,Haumi,AH005,4,Siganus spinus,16.82,Siganidae,Siganus,Siganus spinus
5/24/20,ISLAND_29,Haumi,AH005,4,Siganus spinus,16.51,Siganidae,Siganus,Siganus spinus
5/24/20,ISLAND_29,Haumi,AH005,4,Siganus spinus,21.78,Siganidae,Siganus,Siganus spinus
5/24/20,ISLAND_29,Haumi,AH005,4,Siganus spinus,15.25,Siganidae,Siganus,Siganus spinus
5/24/20,ISLAND_29,Haumi,AH005,4,Siganus spinus,19.92,Siganidae,Siganus,Siganus spinus
5/24/20,ISLAND_29,Haumi,AH005,4,Siganus spinus,22.39,Siganidae,Siganus,Siganus spinus
5/24/20,ISLAND_29,Haumi,AH005,5,Siganus spinus,20.36,Siganidae,Siganus,Siganus spinus
5/24/20,ISLAND_30,Patae,AP001,4,Siganus spinus,19.75,Siganidae,Siganus,Siganus spinus
5/24/20,ISLAND_30,Patae,AP001,4,Siganus spinus,20.77,Siganidae,Siganus,Siganus spinus
5/24/20,ISLAND_30,Patae,AP001,4,Siganus spinus,20.77,Siganidae,Siganus,Siganus spinus
5/24/20,ISLAND_30,Patae,AP001,6,Siganus spinus,24.68,Siganidae,Siganus,Siganus spinus
5/24/20,ISLAND_30,Patae,AP001,6,Siganus spinus,21.92,Siganidae,Siganus,Siganus spinus
5/24/20,ISLAND_30,Patae,AP001,6,Siganus spinus,22.64,Siganidae,Siganus,Siganus spinus
6/7/20,ISLAND_48,Maharepa,PM004,1,Siganus spinus,17.21,Siganidae,Siganus,Siganus spinus
5/10/20,ISLAND_7,Maatea,HA005,4,Siganus spinus,19.49,Siganidae,Siganus,Siganus spinus
5/10/20,ISLAND_7,Maatea,HA005,4,Siganus spinus,18.57,Siganidae,Siganus,Siganus spinus
5/10/20,ISLAND_7,Maatea,HA005,4,Siganus spinus,18.32,Siganidae,Siganus,Siganus spinus
5/10/20,ISLAND_7,Maatea,HA005,4,Siganus spinus,17.68,Siganidae,Siganus,Siganus spinus
5/10/20,ISLAND_7,Maatea,HA005,4,Siganus spinus,16.54,Siganidae,Siganus,Siganus spinus
5/10/20,ISLAND_7,Maatea,HA005,4,Siganus spinus,16.7,Siganidae,Siganus,Siganus spinus
5/10/20,ISLAND_7,Maatea,HA005,4,Siganus spinus,14.65,Siganidae,Siganus,Siganus spinus
5/10/20,ISLAND_7,Maatea,HA005,4,Siganus spinus,12.88,Siganidae,Siganus,Siganus spinus
5/10/20,ISLAND_7,Maatea,HA005,4,Siganus spinus,12.2,Siganidae,Siganus,Siganus spinus
5/10/20,ISLAND_7,Maatea,HA005,4,Siganus spinus,14.8,Siganidae,Siganus,Siganus spinus
5/10/20,ISLAND_7,Maatea,HA005,4,Siganus spinus,12.04,Siganidae,Siganus,Siganus spinus
5/10/20,ISLAND_7,Maatea,HA005,4,Siganus spinus,14.7,Siganidae,Siganus,Siganus spinus
5/10/20,ISLAND_7,Maatea,HA005,4,Siganus spinus,13.97,Siganidae,Siganus,Siganus spinus
5/10/20,ISLAND_7,Maatea,HA005,4,Siganus spinus,13.65,Siganidae,Siganus,Siganus spinus
5/10/20,ISLAND_7,Maatea,HA005,4,Siganus spinus,14.33,Siganidae,Siganus,Siganus spinus
5/10/20,ISLAND_7,Maatea,HA005,4,Siganus spinus,13.32,Siganidae,Siganus,Siganus spinus
5/10/20,ISLAND_9,Patae,AP006,6,Siganus spinus,17.79,Siganidae,Siganus,Siganus spinus
5/10/20,ISLAND_9,Patae,AP006,6,Siganus spinus,22.45,Siganidae,Siganus,Siganus spinus
5/10/20,ISLAND_9,Patae,AP006,6,Siganus spinus,24.38,Siganidae,Siganus,Siganus spinus
5/10/20,ISLAND_9,Patae,AP006,6,Siganus spinus,21.84,Siganidae,Siganus,Siganus spinus
1/10/21,NORTH_123,Papetoai,OP012,2,Siganus spinus,19.06,Siganidae,Siganus,Siganus spinus
3/21/21,NORTH_141,Vaiare,TV005,9,Siganus spinus,23.28,Siganidae,Siganus,Siganus spinus
3/21/21,NORTH_141,Vaiare,TV005,9,Siganus spinus,22.07,Siganidae,Siganus,Siganus spinus
3/21/21,NORTH_141,Vaiare,TV005,9,Siganus spinus,21.4,Siganidae,Siganus,Siganus spinus
3/21/21,NORTH_141,Vaiare,TV005,9,Siganus spinus,16.76,Siganidae,Siganus,Siganus spinus
2/28/21,NORTH_147,Vaiare,TV005,8,Siganus spinus,20.72,Siganidae,Siganus,Siganus spinus
2/28/21,NORTH_147,Vaiare,TV005,8,Siganus spinus,18.83,Siganidae,Siganus,Siganus spinus
2/28/21,NORTH_147,Vaiare,TV005,8,Siganus spinus,20.9,Siganidae,Siganus,Siganus spinus
2/28/21,NORTH_147,Vaiare,TV005,8,Siganus spinus,22.33,Siganidae,Siganus,Siganus spinus
2/28/21,NORTH_147,Vaiare,TV005,8,Siganus spinus,21,Siganidae,Siganus,Siganus spinus
3/28/21,NORTH_164,Papetoai,OP012,1,Siganus spinus,23.26,Siganidae,Siganus,Siganus spinus
3/28/21,NORTH_164,Papetoai,OP012,1,Siganus spinus,19.56,Siganidae,Siganus,Siganus spinus
3/28/21,NORTH_164,Papetoai,OP012,1,Siganus spinus,25.7,Siganidae,Siganus,Siganus spinus
5/16/21,NORTH_178,Paopao,PP004,2,Siganus spinus,25.51,Siganidae,Siganus,Siganus spinus
8/9/20,NORTH_60,Paopao,OV001,2,Siganus spinus,20.27,Siganidae,Siganus,Siganus spinus
8/9/20,NORTH_60,Paopao,OV001,2,Siganus spinus,18.08,Siganidae,Siganus,Siganus spinus
8/9/20,NORTH_60,Paopao,OV001,4,Siganus spinus,17.01,Siganidae,Siganus,Siganus spinus
8/9/20,NORTH_60,Paopao,OV001,4,Siganus spinus,19.41,Siganidae,Siganus,Siganus spinus
8/23/20,NORTH_65,Paopao,OV001,2,Siganus spinus,19.65,Siganidae,Siganus,Siganus spinus
9/13/20,NORTH_70,Patae,TM005,8,Siganus spinus,20.35,Siganidae,Siganus,Siganus spinus
9/13/20,NORTH_70,Patae,TM005,8,Siganus spinus,21.54,Siganidae,Siganus,Siganus spinus
9/13/20,NORTH_70,Patae,TM005,8,Siganus spinus,21.39,Siganidae,Siganus,Siganus spinus
9/13/20,NORTH_70,Patae,TM005,8,Siganus spinus,21.98,Siganidae,Siganus,Siganus spinus
9/13/20,NORTH_70,Patae,TM005,8,Siganus spinus,21.95,Siganidae,Siganus,Siganus spinus
9/13/20,NORTH_70,Patae,TM005,9,Siganus spinus,20.19,Siganidae,Siganus,Siganus spinus
9/13/20,NORTH_70,Patae,TM005,9,Siganus spinus,20.32,Siganidae,Siganus,Siganus spinus
9/13/20,NORTH_70,Patae,TM005,9,Siganus spinus,18.69,Siganidae,Siganus,Siganus spinus
9/20/20,NORTH_77,Paopao,OV001,6,Siganus spinus,17.13,Siganidae,Siganus,Siganus spinus
9/20/20,NORTH_77,Paopao,OV001,6,Siganus spinus,22.09,Siganidae,Siganus,Siganus spinus
9/20/20,NORTH_77,Paopao,OV001,6,Siganus spinus,19.83,Siganidae,Siganus,Siganus spinus
9/20/20,NORTH_77,Paopao,OV001,6,Siganus spinus,14.58,Siganidae,Siganus,Siganus spinus
9/20/20,NORTH_77,Paopao,OV001,6,Siganus spinus,16.92,Siganidae,Siganus,Siganus spinus
9/20/20,NORTH_77,Paopao,OV001,6,Siganus spinus,20.2,Siganidae,Siganus,Siganus spinus
9/20/20,NORTH_77,Paopao,OV001,6,Siganus spinus,12.35,Siganidae,Siganus,Siganus spinus
9/20/20,NORTH_77,Paopao,OV001,6,Siganus spinus,18.27,Siganidae,Siganus,Siganus spinus
10/11/20,NORTH_89,Papetoai,OP012,2,Siganus spinus,14.23,Siganidae,Siganus,Siganus spinus
10/18/20,NORTH_92,Paopao,OV001,4,Siganus spinus,20.22,Siganidae,Siganus,Siganus spinus
10/18/20,NORTH_92,Paopao,OV001,4,Siganus spinus,22.37,Siganidae,Siganus,Siganus spinus
10/18/20,NORTH_92,Paopao,OV001,4,Siganus spinus,22.74,Siganidae,Siganus,Siganus spinus
10/18/20,NORTH_92,Paopao,OV001,4,Siganus spinus,23.12,Siganidae,Siganus,Siganus spinus
10/18/20,NORTH_92,Paopao,OV001,4,Siganus spinus,23.5,Siganidae,Siganus,Siganus spinus
10/18/20,NORTH_92,Paopao,OV001,4,Siganus spinus,25.36,Siganidae,Siganus,Siganus spinus
11/8/20,WEST_41,Varari,HV014,1,Siganus spinus,20.56,Siganidae,Siganus,Siganus spinus
11/15/20,WEST_46,Papetoai,OP012,3,Siganus spinus,13.4,Siganidae,Siganus,Siganus spinus
6/7/20,ISLAND_48,Maharepa,PM004,1,Siganus vermiculatus,22.22,Siganidae,Siganus,Siganus vermiculatus
6/21/20,NORTH_11,Paopao,OV001,7,Siganus vermiculatus,18.37,Siganidae,Siganus,Siganus vermiculatus
8/2/20,NORTH_54,Paopao,PP003,2,Siganus vermiculatus,21.02,Siganidae,Siganus,Siganus vermiculatus
8/2/20,NORTH_54,Paopao,PP003,2,Siganus vermiculatus,17.76,Siganidae,Siganus,Siganus vermiculatus
8/2/20,NORTH_54,Paopao,PP003,2,Siganus vermiculatus,16.81,Siganidae,Siganus,Siganus vermiculatus
8/2/20,NORTH_54,Paopao,PP003,2,Siganus vermiculatus,21.86,Siganidae,Siganus,Siganus vermiculatus
8/2/20,NORTH_54,Paopao,PP003,2,Siganus vermiculatus,19.83,Siganidae,Siganus,Siganus vermiculatus
8/2/20,NORTH_54,Paopao,PP003,2,Siganus vermiculatus,19.87,Siganidae,Siganus,Siganus vermiculatus
8/9/20,NORTH_60,Paopao,OV001,2,Siganus vermiculatus,19.17,Siganidae,Siganus,Siganus vermiculatus
8/9/20,NORTH_60,Paopao,OV001,2,Siganus vermiculatus,19.23,Siganidae,Siganus,Siganus vermiculatus
8/9/20,NORTH_60,Paopao,OV001,2,Siganus vermiculatus,16.8,Siganidae,Siganus,Siganus vermiculatus
8/9/20,NORTH_60,Paopao,OV001,2,Siganus vermiculatus,18.91,Siganidae,Siganus,Siganus vermiculatus
8/9/20,NORTH_60,Paopao,OV001,2,Siganus vermiculatus,18.18,Siganidae,Siganus,Siganus vermiculatus
